ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
256,0.912728547,0.127407407,-0.003333333,0.16,-0.25,0.027777778,1,38,0,1,2,4.5,5.5,4.5,4.5,5.5,3,0,34,0,2,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,NONE,3kN9hiOWDPVNOu6Nxrsc,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
261,-0.226138715,-0.030740741,0,-0.02,-0.066666667,0.138888889,2,42,1,1,3,5.5,3,3.5,5.5,1.5,4,0,50,1,4,FALSE,FALSE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,0WErvNBuDrYpbzxfvFYE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
264,1.546189403,0.136851852,0.073333333,0.355,0,-0.055555556,2,53,1,1,2,5,1,1.5,3,1,4,1,35,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,CZXgM4hwF6fXwXoeA8O2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
266,0.425031801,0.037777778,0.02,-0.02,-0.133333333,0,2,34,1,1,1,4.5,1,2,4,4,4,1,18,1,1,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,1,1,NONE,3kN9hiOWDPVNOu6Nxrsc,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
268,0.155300081,0.021111111,0,-0.02,0,-0.083333333,2,38,1,1,3,6,1.5,2,4,3.5,4,1,25,1,2,TRUE,FALSE,FALSE,2.2468423,0,FALSE,0,1,INCORRECT,3t60ZkoMIBqLR1bvuSdY,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
272,0.010898251,-0.081851852,0.083333333,0.01,0.2,0.055555556,2,55,1,0,2,4.5,3,4.5,2.5,4,3,0,50,1,4,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,1,1,INCORRECT,EI6F99U7nYKPfJGEDdjf,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
274,-0.735631963,-0.053333333,-0.046666667,-0.16,0,0,2,32,1,0,1,5.5,2,2,2.5,2.5,4,0,50,1,4,TRUE,FALSE,FALSE,0.949240852,0,FALSE,1,1,NONE,9ftPi2MQSlo17y3gtlSK,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
275,-1.277819965,-0.167037037,-0.006666667,-0.09,0.133333333,0.277777778,2,61,0,1,1,5.5,1,1,1,4,3,0,20,1,4,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,8Xs9ZkAltkZmNKIUbXx6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
278,-1.156576919,-0.040555556,-0.116666667,-0.055,0.066666667,0,1,63,0,1,3,5.5,2.5,2,1.5,2.5,3,0,50,0,6,TRUE,FALSE,FALSE,0.588796006,1,FALSE,1,1,NONE,3wfLJlpZfnveGmgODxJV,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
280,-1.219241864,-0.082407407,-0.083333333,-0.075,-0.133333333,0.305555556,2,58,0,1,3,3,2,3.5,1.5,3,4,1,25,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,NONE,B8TIPe1bzad0NshxpT9G,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
286,-0.054491257,0.012592593,-0.02,0.01,-0.166666667,0.138888889,1,50,0,1,3,5.5,3.5,4,2.5,4.5,4,0,50,0,6,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,NONE,SpE1Gl2SZIqFXMGahaPT,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
297,-1.487611303,-0.032222222,-0.17,-0.23,-0.133333333,0,2,59,0,1,3,4,4,2.5,3,3.5,4,1,50,1,1,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,NONE,42PMOyuXDH5jfneQzM0a,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
299,0.032694754,0.044444444,-0.04,0,-0.133333333,0,1,46,0,0,3,4,1,1,1,2,4,0,10,1,4,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,2vXdTMgczursDsHOI914,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
300,2.194635356,0.210925926,0.087407407,0.005,-0.016666667,-0.611111111,2,62,0,1,2,3,3.5,4,2.5,3,4,1,20,1,2,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,2XVqfORTXLiU1nYx2nOh,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
302,0.484972183,0.012592593,0.053333333,0.01,-0.083333333,0.055555556,2,54,0,1,2,2,1,1,1.5,1.5,4,1,50,0,7,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,NONE,Mw8YhULR7WA8nB2VB5XS,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
303,0.85823729,0.12,-0.003333333,0.06,-0.216666667,-0.083333333,2,71,0,1,3,4.5,1,3.5,1,3.5,4,1,40,1,4,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,CORRECT,3hToJa4NFSZBLCGyMkA6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
306,0.599403822,0.051481481,0.03,0.11,0.066666667,-0.111111111,2,27,1,1,1,5,1.5,1.5,3.5,4.5,2,1,30,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,5wmhnFLL3a3RmXIahTgs,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
307,0.486334464,0.029444444,0.036666667,0.005,0,-0.083333333,1,50,0,1,3,3,4,2,2.5,4.5,4,0,50,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,53g5nbsi0mCuWIYugSMz,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
308,0.731545119,0.099444444,0,0.015,-0.2,-0.083333333,2,40,0,1,1,5.5,3.5,4.5,4,3.5,3,0,50,0,5,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,2XVqfORTXLiU1nYx2nOh,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
312,0.11579392,-0.030925926,0.046666667,0.185,0,0.277777778,2,52,1,0,1,5,2,1,1,2.5,4,1,25,1,7,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,8ZKr5lTkLyBQDWw7EzFf,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
316,0.23158784,0.011481481,0.02,0.19,-0.066666667,0.222222222,2,71,0,1,2,4,1,1.5,3,2,3,1,30,1,2,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,93tmt38QeNCEbE2bCppB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
318,0.234312403,-0.018148148,0.05,0.04,0.066666667,0.027777778,1,33,1,1,3,4.5,2,3,4,2,4,0,35,1,2,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,0,1,NONE,WC8RRhafUL0k3TAPXuXJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
319,0.065389508,0.012222222,-0.003333333,-0.03,-0.066666667,0,1,42,1,1,3,2,3,3.5,2.5,2,4,0,30,1,3,TRUE,FALSE,FALSE,2.2468423,0,FALSE,1,1,CORRECT,2s6cB1r2ZtB2JWMKNLmG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
320,0.574882756,-0.008518519,0.086666667,0.03,0,0.055555556,2,59,0,1,2,4,1.5,1.5,1,1.5,4,0,25,1,3,TRUE,FALSE,FALSE,0.949240852,0,FALSE,1,1,CORRECT,2eQPELK2iPMHJuWAuDnN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
324,-1.261472588,-0.128148148,-0.043333333,-0.09,-0.066666667,0.361111111,1,60,0,1,2,2.5,4.5,3,5,3,3,0,50,0,2,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,DXlyt92VyxfSNYaB5Kld,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
328,-0.897743451,-0.022037037,-0.1,-0.005,0.033333333,0.027777778,2,51,0,1,0,3.5,3,1,2.5,1.5,2,1,25,0,4,TRUE,FALSE,FALSE,1.525952607,1,FALSE,1,1,NONE,GDO1vfMDkHl7G8jyjukE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
330,0.49178359,0.000185,0.066666667,-0.055,0,-0.055555556,2,41,0,1,1,3.5,2.5,2,3.5,1.5,3,1,15,1,2,TRUE,FALSE,FALSE,0.949240852,0,FALSE,0,1,NONE,XD7VHFOcsGw6xUn9abrU,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
331,-0.26973172,-0.04,0.003333333,0.08,0.2,0,2,40,1,1,1,3,3.5,2,3.5,2.5,3,0,35,1,2,FALSE,FALSE,TRUE,-0.997168528,0,TRUE,1,1,CORRECT,6hxASStNGfYtCuX1vVFP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
334,0.197530805,-0.023148148,0.05,0.025,0.066666667,0.027777778,2,43,1,1,3,1.5,1.5,2,1,1,4,0,50,1,4,FALSE,TRUE,FALSE,3.328176839,0,FALSE,1,1,NONE,R8AS4wK4llBRpNBr24Dp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
335,0.997189994,0.095555556,0.04,0.07,-0.133333333,-0.083333333,2,31,1,1,3,1,1,1.5,2.5,2.5,4,1,20,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,NONE,Aw0KyOh7TKxx7JfxX8Mc,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
336,0.01907194,0.002592593,0,-0.02,0.083333333,-0.111111111,1,53,1,1,3,5,2.5,2,2,2,4,1,20,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,9rkGXYgpubRwfqVVX7qu,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
342,0.359642293,0.045555556,0.003333333,-0.03,0,-0.166666667,1,49,0,1,3,4.5,5,2,2,2.5,4,0,50,1,4,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,DXlyt92VyxfSNYaB5Kld,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
344,0.100808825,0.03037037,-0.016666667,-0.02,0,-0.111111111,2,72,0,1,2,2.5,1.5,1.5,1.5,1.5,4,1,5,1,3,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,1,INCORRECT,ZxbgU4AsqfPFGANaTboQ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
346,0.11579392,-0.017592593,0.033333333,-0.025,0,0.027777778,2,50,0,1,3,6,5,2,1.5,4,4,1,35,1,2,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,CORRECT,9JEK9Zg5xGaCV01vWYq7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
348,4.458747064,0.039444444,0.566666667,-0.015,-0.133333333,0,2,31,1,1,2,2,5.5,2.5,5.5,1.5,3,0,40,1,3,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,1,INCORRECT,ErygNT039TdvdUMWlDk1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
349,0.438654615,0.05962963,0,-0.01,-0.133333333,-0.055555556,1,58,1,1,3,1.5,1,1,1,2.5,4,1,,0,7,FALSE,FALSE,TRUE,2.2468423,1,FALSE,0,1,INCORRECT,3t60ZkoMIBqLR1bvuSdY,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
350,0.881396074,0.039814815,0.08,0.025,-0.066666667,-0.027777778,1,58,0,1,3,5.5,3.5,3,3.5,2,4,0,10,0,5,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,CORRECT,3hToJa4NFSZBLCGyMkA6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
352,-0.787398657,-0.07037037,-0.036666667,-0.05,0.216666667,-0.055555556,2,65,1,0,2,4.5,4,2,5,1.5,4,1,1,1,2,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,9SmdpQtl1RDTwYHDEqvE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
353,-0.460451118,-0.062592593,0,-0.01,0.15,0.027777778,2,61,0,1,3,1,3.5,1,2,3,4,1,5,1,1,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,5ANveUsJ5uMcdu477HVc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
354,-0.777862687,-0.122407407,0.016666667,-0.095,0.133333333,0.138888889,2,69,0,1,2,2.5,1.5,3,2.5,3,4,1,40,1,2,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,CZXgM4hwF6fXwXoeA8O2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
356,-2.445295136,-0.232407407,-0.1,-0.025,0.616666667,0.055555556,1,37,0,1,1,4,4.5,3.5,3.5,4,3,1,5,0,4,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,0,1,CORRECT,CHFuBGfMMw4Di9LpU2CU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
358,-0.599403822,0.031851852,-0.113333333,0.04,0,-0.055555556,2,59,0,1,3,3.5,2,1,2,2.5,4,1,15,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,GBlyRoLKpiiele3fRg2E,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
361,1.018986497,0.171851852,-0.033333333,0.26,-0.283333333,0.027777778,2,29,0,0,1,4,4,4,3.5,4.5,4,1,10,1,1,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,0,1,NONE,bKsDWAZGPQIX6EVWDY6f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
362,-0.914090828,-0.134259259,0.01,-0.075,0.3,0.027777778,2,62,0,1,3,1.5,1.5,2,3.5,2,1,0,33,0,5,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,1,1,CORRECT,Ac72n15b8Es0fIwJTCeE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
364,-0.822817973,-0.068518519,-0.043333333,0,0.066666667,0.138888889,2,39,1,1,2,4.5,3.5,3,2,3,4,0,50,1,3,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,NONE,3PpxWiBQ8dAOiL7Xp6yJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
365,0.147126393,0.01,0.01,0.03,0.083333333,-0.083333333,1,35,0,1,2,5.5,3.5,3,3,2.5,3,0,40,1,1,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,INCORRECT,8aVRHgyYl7Cb6kw0gjPc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
366,0.764239873,0.083888889,0.02,0.085,0,-0.166666667,1,44,1,1,3,3.5,3,1,3.5,2.5,4,1,20,1,2,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,1,NONE,2R0two1slAnUvOIbc7lD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
367,0.280629971,-0.064444444,0.102592593,-0.11,0,0.083333333,2,42,1,1,2,2,1,1,1,1,4,1,40,0,6,FALSE,FALSE,TRUE,-0.204182657,1,FALSE,1,1,NONE,2vXdTMgczursDsHOI914,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
371,0.408684424,-0.014444444,0.07,0.04,0,0.083333333,1,67,0,1,2,2.5,3,1,3.5,1,4,1,10,0,7,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,INCORRECT,HlBHq2BrfyWe7wnI2myT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
378,-0.370540544,-0.13037037,0.08,-0.48,0.05,-0.138888889,2,58,0,0,3,3.5,1,1,3.5,1,4,1,5,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,5ANveUsJ5uMcdu477HVc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
380,2.660535599,0.235,0.126666667,0.105,-0.266666667,-0.333333333,2,40,0,1,2,5.5,2,2,3.5,1.5,4,0,35,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,2s6cB1r2ZtB2JWMKNLmG,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
384,1.570710469,0.186851852,0.026666667,0.355,-0.066666667,-0.138888889,2,31,1,1,1,5,1.5,4,4,1.5,2,1,20,1,1,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,3wfLJlpZfnveGmgODxJV,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
387,-0.197530805,0.016481481,-0.043333333,0.005,0.15,-0.194444444,2,55,0,1,1,2.5,2,1.5,3.5,3,2,0,40,0,6,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,1,1,CORRECT,3QPe06y11RXjUH7RqnyK,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
404,0.117156201,-0.000741,0.016666667,0.12,-0.1,0.222222222,1,50,0,1,2,2,1,1,2,1.5,4,0,50,0,6,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,9JEK9Zg5xGaCV01vWYq7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
405,1.061217221,0.014259259,0.13,0.015,-0.166666667,0.138888889,1,53,0,1,2,5,3,1,2.5,1,4,0,5,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,2eQPELK2iPMHJuWAuDnN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
407,-0.536738877,-0.012962963,-0.06,0,-0.016666667,0.055555556,1,61,0,1,2,4,4,4,4.5,3.5,4,0,1,0,5,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,NONE,85HYhBHb29SY5bApPmxi,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
408,-1.358194568,-0.05462963,-0.13,-0.025,0,0.138888889,2,22,0,1,1,6,4.5,1.5,3,2.5,3,1,20,1,2,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,1,1,NONE,GDO1vfMDkHl7G8jyjukE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
409,3.206810446,0.045925926,0.39,0.31,0.116666667,0.055555556,2,39,1,0,1,2.5,2.5,1.5,3.5,4,3,1,25,1,4,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,EyDR3jg8K04lZAAnxL0p,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
410,-3.265388546,-0.343888889,-0.1,-0.115,0.416666667,0.5,2,55,0,0,1,4.5,4,4.5,3.5,4,3,1,50,1,1,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,0,1,NONE,PwjBRQihxsMmN1kUC8CP,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
411,-0.226138715,-0.014074074,-0.016666667,-0.02,0.133333333,-0.111111111,2,63,0,1,2,2.5,4,1.5,1,4.5,4,1,5,0,7,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,NONE,42PMOyuXDH5jfneQzM0a,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
412,0.40459758,0.061666667,-0.006666667,-0.015,-0.2,0,1,30,1,0,2,6,4.5,4.5,5.5,2.5,4,0,20,1,1,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,7Jvcm245pBKJVHA65Mda,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
418,1.02171106,0.022222222,0.116666667,0.2,0.133333333,0,2,31,0,1,1,6.5,1,3.5,3.5,1.5,4,0,50,1,1,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,1,1,NONE,BBjw7sE4oY4kZSbm2fWh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
419,-0.261558031,-0.035555556,0,0.06,0,0.166666667,1,35,0,1,1,3,3,2.5,5.5,3,3,1,25,1,1,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,CORRECT,AIobd4UCrJ8HTWceEKed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
428,1.810471998,0.136111111,0.11,0.025,-0.3,-0.083333333,2,59,0,1,2,4.5,1,2,2.5,1.5,4,0,15,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,9wY1pEI1pmt6wigvHvSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
436,-0.287441378,-0.025740741,-0.013333333,-0.005,0.016666667,0.055555556,1,57,1,0,1,4,1.5,1,1,1.5,4,0,40,1,4,FALSE,FALSE,TRUE,0.588796006,0,FALSE,1,1,INCORRECT,GBlyRoLKpiiele3fRg2E,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
438,-1.33094894,-0.167592593,-0.013333333,-0.025,0.366666667,0.111111111,2,54,1,0,3,1.5,5,1,2,1.5,4,0,10,0,4,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,CORRECT,824MoCRNysM4xIFHteJZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
444,1.175648859,0.039814815,0.12,0.025,-0.066666667,-0.027777778,2,54,1,0,3,3,1.5,3,3,1,3,1,5,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,1,NONE,BRDfLpiIF1I6CRNW11zJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
446,1.208343613,0.140925926,0.023333333,0.32,-0.075,-0.027777778,1,30,1,0,0,5.5,6,1,5,3.5,3,0,40,0,3,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,NONE,49qvoOB0HLEN5xmG8tbn,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
450,-0.284716815,-0.142037037,0.103333333,-0.265,0.133333333,0.027777778,2,74,0,1,2,3,1.5,2.5,3,1.5,4,1,30,0,6,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,8DFzLjFfHmAHa50fBup8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
453,-0.870497823,-0.118333333,0,-0.105,0,0.25,2,31,1,0,0,4.5,3,5.5,4,3,3,1,25,1,2,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,5MVZK4iVHmD6Qlj4z3oh,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
455,0.583056445,-0.020740741,0.1,0.06,0.066666667,0.055555556,2,43,0,1,1,1.5,1,2.5,4.5,2.5,2,0,5,1,4,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,CORRECT,8DFzLjFfHmAHa50fBup8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
460,0.74244337,0.094259259,0.006666667,0.105,-0.233333333,0.055555556,1,27,0,1,1,7,2.5,1.5,5.5,4,3,0,50,1,2,FALSE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,NONE,BlOYTWrph9D92PHz5Vnx,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
462,-0.74244337,-0.007592593,-0.093333333,0.005,0,0.027777778,1,59,0,0,3,1,5.5,1.5,1,3.5,4,0,0,1,4,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,1,CORRECT,ab7mHXhxQqsPPh7k07kX,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
464,1.589782409,0.319444444,-0.103333333,,-0.5,-0.138888889,1,61,0,0,3,4,1,1,2,3.5,3,1,10,1,4,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,1,INCORRECT,Cp83tcfs8wNZErt967pw,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
466,1.114346196,0.054814815,0.096666667,0.07,-0.066666667,-0.027777778,2,53,0,0,3,2,2,1.5,2,2,4,1,5,1,3,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,52Vqb7ohpL9N8TmPFhos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
473,0.025883347,0.100185185,-0.096666667,-0.055,-0.216666667,-0.138888889,2,60,0,0,2,1.5,1.5,1,1,1,4,1,20,1,1,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,NONE,0xf2lLlCJeRGH6L5vk3w,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
479,-0.361004574,-0.095740741,0.046666667,-0.215,-0.066666667,0.138888889,2,59,0,0,0,5,1,1,3.5,2.5,2,1,2,1,6,TRUE,FALSE,FALSE,-0.997168528,0,TRUE,1,1,CORRECT,7r25ljZTEjSe9HNM7nQq,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
480,3.307424658,0.108333333,0.341269841,,-0.3,0.083333333,2,28,0,0,0,1,7,2,4.5,3.5,3,0,55,1,3,FALSE,FALSE,TRUE,-0.852976171,0,FALSE,0,1,CORRECT,7vtZgvWiOwHJmvIMvSYd,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
481,-1.553000811,0.032222222,-0.243333333,0.18,0,0.083333333,2,56,0,0,2,5,1,3.5,2.5,1,4,1,50,1,4,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,NONE,HspnM7we6em5QfGZezOh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
483,-1.029884748,-0.14,0,-0.27,0.066666667,0.083333333,2,42,0,0,3,7,1.5,5,4,3,4,0,30,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,7vtZgvWiOwHJmvIMvSYd,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
484,1.407236699,0.077962963,0.113333333,0.095,0,-0.138888889,1,43,0,1,2,4,2.5,1,1.5,4,4,0,2,0,7,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,4ulki70TWSm5pIh1QKCE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
486,-1.442656016,-0.179444444,-0.016666667,-0.105,0.35,0.083333333,1,61,0,1,3,7,1,2,6.5,4.5,4,1,0,1,1,FALSE,FALSE,TRUE,-0.852976171,0,FALSE,1,1,NONE,29dxVq67TotoGVObZtbD,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
488,0.341932635,-0.033518519,0.08,0.005,0.133333333,-0.027777778,1,75,0,1,3,5,2,1,3.5,2,4,0,30,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,7KDIFLAuzNbiw0z0Eux2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
490,-0.179821146,-0.057777778,0.033333333,-0.04,0.133333333,0,2,52,0,0,3,4.5,2,1,2,3.5,4,1,1,0,7,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,INCORRECT,GKAq1YuOxKsRVbD9bA9N,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
491,-2.072030029,0.051666667,-0.333333333,-0.095,0.083333333,-0.333333333,2,66,0,1,1,4.5,4.5,4,4.5,4,4,1,0,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,1,INCORRECT,ErygNT039TdvdUMWlDk1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
492,1.719199143,0.073703704,0.16,0.01,-0.266666667,0.055555556,1,61,0,1,1,3.5,6.5,1.5,5.5,5,2,1,90,1,3,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,4ulki70TWSm5pIh1QKCE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
493,-0.16347377,-0.022222222,0,0,0.066666667,0,1,54,0,0,2,2.5,1,1.5,4.5,2.5,4,0,,1,2,FALSE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,BeA4TdaPPcTBkQDtdOnp,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
