ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
1084,0.12532989,-0.046296296,0.063333333,-0.1,0.066666667,-0.027777778,2,66,1,1,3,5.5,1.5,2,1,3,4,0,50,1,3,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_1787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1132,-0.152575518,0.015925926,-0.036666667,0.12,-0.066666667,0.138888889,2,55,0,0,1,5,1,1,1,3.5,3,1,2,1,2,FALSE,FALSE,TRUE,1.525952607,0,FALSE,0,0,ROBUST,ROBUST_1879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1147,0.591230133,0.04037037,0.04,-0.14,-0.066666667,-0.194444444,1,59,0,1,3,5.5,2,2.5,2,3,4,0,20,0,4,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,0,0,ROBUST,ROBUST_1899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1174,0.014985096,-0.021296296,0.023333333,0.075,-0.166666667,0.305555556,1,67,0,1,3,4,3,5,2.5,2.5,4,0,45,0,5,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,0,0,ROBUST,ROBUST_1955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1176,1.843166751,0.118888889,0.131666667,0.19,0,-0.166666667,2,48,0,1,2,1,4,2,1.5,3,3,1,5,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,0,CONTROL,CONTROL_1957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1180,-0.068114071,-0.075925926,0.066666667,-0.05,0.066666667,0.111111111,1,76,1,1,3,3,3.5,1.5,1,2.5,4,0,20,1,4,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1208,2.108811627,0.32,-0.033333333,0.96,0,0,1,27,0,1,1,4,4,4,4,4,4,1,,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,0,0,ROBUST,ROBUST_2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1214,0.693401239,0.137592593,-0.043333333,0.385,-5.55E-17,-0.027777778,2,66,1,1,3,4,2,4,1.5,3,4,1,20,1,2,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_2034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1222,-0.766964435,-0.084259259,-0.02,-0.075,0.066666667,0.111111111,1,75,1,1,3,4,1.5,2,1.5,2.5,4,1,40,1,3,FALSE,FALSE,TRUE,0.588796006,0,FALSE,0,0,ROBUST,ROBUST_2048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1264,-0.400510735,-0.034444444,-0.02,-0.02,0.083333333,1.11e-16,2,28,1,1,3,7,3.5,5,2.5,3.5,4,0,,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,0,CONTROL,CONTROL_2125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1270,-1.055768095,-0.076851852,-0.066666667,-0.025,0.233333333,-0.027777778,2,64,0,1,2,6,2.5,3,4.5,2.5,4,1,5,1,3,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_2133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1295,-2.582885559,-0.269444444,-0.081666667,,0.566666667,-0.027777778,2,52,1,1,0,4,3,4,5,2.5,3,0,5,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,0,CONTROL,CONTROL_2193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1342,0.186632554,-0.012962963,0.038333333,-0.4,-0.333333333,-0.027777778,2,57,0,0,1,6,1,3,1.5,3,2,1,30,1,4,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,0,0,CONTROL,CONTROL_2283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1347,-0.211153619,-0.068703704,0.04,-0.045,0.133333333,0.027777778,1,59,0,1,3,5,3.5,3,2.5,2.5,4,0,,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_2293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1359,0,0,0,0,0,0,1,37,0,1,3,4,1,2.5,2.5,5,4,1,0,1,1,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_2316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1364,1.185184829,0.221111111,-0.06,-0.02,-0.266666667,-0.416666667,2,67,0,1,2,5,1.5,1,1.5,4,3,1,10,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,0,0,ROBUST,ROBUST_2331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1370,0.232950122,0.105,-0.073333333,-0.035,-0.266666667,-0.083333333,2,64,0,1,1,4,1,2.5,7,5.5,2,1,0,1,4,TRUE,FALSE,FALSE,-0.852976171,0,FALSE,0,0,ROBUST,ROBUST_2340,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1372,-0.143039548,0.013888889,-0.033333333,-0.025,-0.066666667,0,1,60,1,1,3,4.5,4,3,3,2.5,4,1,20,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_2349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1378,-0.946785582,-0.133888889,0.005185185,-0.36,-0.041666667,0.083333333,2,87,1,1,3,6.5,3,4,3.5,3.5,4,1,25,1,4,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,0,CONTROL,CONTROL_2360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1379,-0.74244337,-0.070925926,-0.03,-0.185,0,0.027777778,1,72,0,1,3,3,1.5,3,2,2,4,0,50,1,4,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,0,ROBUST,ROBUST_2361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1388,1.266921714,0.115555556,0.056666667,0.13,-0.216666667,0,2,48,1,1,3,6,2.5,6,4,2,4,1,35,1,2,FALSE,FALSE,TRUE,0.949240852,0,FALSE,0,0,CONTROL,CONTROL_2380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1395,-0.074925478,-0.010185185,0,0.025,0.083333333,-0.027777778,1,43,1,1,3,6.5,1.5,2.5,4.5,2,4,1,30,1,2,FALSE,FALSE,FALSE,2.2468423,0,FALSE,0,0,CONTROL,CONTROL_2394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1397,-0.519029218,-0.063888889,-0.006666667,-0.025,0.166666667,0,2,42,1,1,0,6,3.5,4,6,4,4,0,40,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,0,ROBUST,ROBUST_2397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1398,-0.784674094,0.043333333,-0.15,0.03,0,-0.1,1,35,1,1,1,4,3.5,3.5,4.5,4,3,0,7,1,5,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,0,ROBUST,ROBUST_2399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1406,-1.231502397,-0.034074074,-0.133333333,-0.13,-0.083333333,0.055555556,2,37,1,1,3,6,5.5,2.5,5,5,4,1,,1,2,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_2413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1409,-0.01907194,-0.009259259,0.006666667,0.05,0.133333333,-0.055555556,1,62,0,1,3,4.5,4.5,5,4,2.5,4,1,10,1,1,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,0,0,ROBUST,ROBUST_2419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1418,1.521668338,0.081851852,0.125,-0.06,0,-0.305555556,2,59,0,1,2,6,1,1,3,4.5,4,0,50,1,4,FALSE,TRUE,FALSE,0.084173221,0,FALSE,0,0,CONTROL,CONTROL_2429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1419,0.476798494,0.066481481,-0.001666667,-0.045,-0.133333333,-0.111111111,2,43,1,1,2,3,2.5,1,2.5,1,3,1,50,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,0,CONTROL,CONTROL_2430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1420,-0.335121228,0.087777778,-0.133333333,-0.02,-0.283333333,0,2,42,0,1,2,1.5,1,2,1.5,1.5,4,0,1,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,0,0,ROBUST,ROBUST_2434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1421,1.859514128,0.122777778,0.13,0.085,-0.283333333,0,2,51,0,1,0,3.5,3,2.5,5,5,3,1,40,1,4,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,0,0,CONTROL,CONTROL_2435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1426,0.012260533,-0.055,0.056666667,-0.015,-0.016666667,0.166666667,2,61,0,0,2,3,3.5,1,3,2,4,1,1,1,1,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_2442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1429,-0.158024644,-0.068148148,0.046666667,-0.01,-0.166666667,0.361111111,2,55,0,1,2,4,3.5,3,5,3,4,1,5,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,0,0,ROBUST,ROBUST_2446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1432,0.273818564,0.020555556,0.016666667,-0.005,0.016666667,-0.083333333,2,57,0,1,3,6.5,2.5,2,3,3.5,4,0,25,1,2,FALSE,TRUE,FALSE,0.588796006,0,FALSE,0,0,ROBUST,ROBUST_2451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1433,1.2532989,0.153703704,0.016666667,0.15,-0.2,-0.111111111,2,46,0,1,1,3.5,1,1,2.5,2,3,0,20,1,4,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_2452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1434,0.633460857,0.076111111,0.01,0.195,0.05,-0.083333333,2,44,0,1,1,1,5.5,3.5,5,5.5,3,1,40,0,6,FALSE,FALSE,FALSE,0.300440129,1,FALSE,0,0,CONTROL,CONTROL_2453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1435,1.32141297,0.12462963,0.055,-0.015,-0.166666667,-0.222222222,2,61,0,0,1,1,2.5,1,1,1,4,1,20,1,4,FALSE,FALSE,FALSE,0.588796006,0,FALSE,0,0,CONTROL,CONTROL_2454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1437,-0.780587249,-0.106111111,0,-0.235,0,0.083333333,2,62,0,0,3,2,2.5,2,3,4.5,4,1,0,1,3,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_2457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1439,-0.208429056,-0.048333333,0.02,0.005,0.066666667,0.083333333,2,43,0,1,1,2.5,1.5,4,3.5,3,4,0,25,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,0,CONTROL,CONTROL_2459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1441,-0.760153028,-0.016666667,-0.086666667,0.15,0.033333333,0.166666667,2,55,0,0,1,3,4,5,5,4,4,1,,0,4,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,0,0,ROBUST,ROBUST_2464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1443,0.539463439,0.117777778,-0.044444444,0.02,-0.333333333,0,2,67,0,0,2,1,1,1,1,1,4,1,40,1,4,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,0,0,CONTROL,CONTROL_2467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1446,-0.389612484,0.047037037,-0.1,-0.02,-0.05,-0.111111111,1,64,0,1,3,6,5,3,2,3.5,4,0,20,0,7,FALSE,TRUE,FALSE,2.2468423,1,FALSE,0,0,ROBUST,ROBUST_2470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1449,-0.916815391,-0.141296296,0.016666667,-0.085,0.2,0.138888889,1,62,0,1,3,2,1.5,3,2.5,2.5,4,1,50,1,4,FALSE,FALSE,FALSE,0.300440129,0,FALSE,0,0,CONTROL,CONTROL_2473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1451,-1.691953515,-0.183333333,-0.046666667,-0.15,0.233333333,0.166666667,2,51,0,1,1,4,1.5,1,1,2,3,0,50,1,2,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,0,ROBUST,ROBUST_2475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1455,-0.396423891,-0.053888889,0,0.005,0.166666667,0,2,45,0,1,2,4.5,1,1,1,1,4,0,80,1,6,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_2481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1457,1.241038367,0.18037037,-0.011666667,0.13,-0.3,-0.111111111,2,38,0,1,1,7,1,1,1,1,3,1,20,0,7,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,0,0,CONTROL,CONTROL_2484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1458,1.34048491,0.085555556,0.096666667,-0.16,-0.333333333,-0.083333333,2,35,0,1,0,7,3.5,2,4.5,3,2,0,0,1,5,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_2485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1462,1.414048106,-0.011111111,0.203333333,,0.133333333,-0.111111111,2,42,0,1,0,4.5,3,4,4.5,3.5,3,0,10,0,4,FALSE,FALSE,FALSE,-0.852976171,1,FALSE,0,0,ROBUST,ROBUST_2491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1463,-0.459088836,-0.064074074,0.001666667,-0.07,0.15,-0.027777778,2,64,0,1,3,5.5,1,1,1,2.5,4,1,10,0,7,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,0,0,CONTROL,CONTROL_2492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1464,0.949510145,-0.000926,0.13,0.025,0,0.027777778,1,43,0,1,0,4.5,5,3.5,7,2.5,3,0,,0,5,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,0,CONTROL,CONTROL_2493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1465,-0.418220394,-0.056851852,0,-0.265,-0.066666667,-0.027777778,2,20,0,1,3,3.5,4,4,4,4,3,0,25,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,0,0,ROBUST,ROBUST_2494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1466,1.230140116,0.040555556,0.126666667,-0.045,-0.166666667,0,2,41,0,0,2,3,3,2,2,2.5,2,0,50,1,4,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,0,ROBUST,ROBUST_2495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1467,-0.967219803,0.016851852,-0.148333333,-0.005,0,-0.055555556,1,35,1,0,2,4,4,4,5,2,4,1,50,1,1,TRUE,FALSE,FALSE,0.949240852,0,FALSE,0,0,CONTROL,CONTROL_2496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1468,-1.279182247,-0.173888889,0,-0.305,0.216666667,0,2,38,0,1,1,4,4,4,4,4,4,1,10,1,1,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,0,0,ROBUST,ROBUST_2497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1469,-1.683779826,-0.187222222,-0.041666667,-0.045,0.266666667,0.25,1,48,0,0,3,4,1,1,1,4,4,1,25,1,4,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,0,CONTROL,CONTROL_2498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1470,-0.132141297,-0.04462963,0.026666667,-0.095,0.066666667,-0.027777778,1,42,1,1,0,4.5,4,3,2,2.5,2,0,50,1,3,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_2499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1473,1.256023463,0.084074074,0.086666667,0.03,-0.083333333,-0.138888889,2,55,0,1,2,4.5,4,2,4,2.5,4,1,10,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,0,0,ROBUST,ROBUST_2502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1474,-0.143039548,-0.026111111,0.006666667,0.005,0.083333333,0,1,50,0,0,1,2,1.5,1.5,2,4.5,4,0,10,1,2,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,0,0,CONTROL,CONTROL_2503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1476,-2.81E-16,0.016666667,-0.016666667,-0.1,-0.066666667,-0.083333333,2,64,0,1,3,6.5,1,2,2.5,1,4,0,20,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_2505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1479,0.408684424,0.055555556,0,0,0,-0.166666667,1,36,0,0,3,4,4,4,4,4,3,1,0,1,1,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,0,0,ROBUST,ROBUST_2508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1480,-0.961770677,-0.004074074,-0.126666667,-0.14,0.15,-0.277777778,2,39,0,1,1,5,1.5,6,5,6,4,1,50,0,7,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,0,0,ROBUST,ROBUST_2509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1481,0.096138145,-0.040740741,0.053809524,0,0.066666667,0.055555556,1,68,1,1,3,5,2,2,2.5,3,4,0,20,1,4,FALSE,FALSE,FALSE,0.588796006,0,FALSE,0,0,CONTROL,CONTROL_2510,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1491,1.193358518,-0.004444444,0.166666667,-0.03,-0.1,0.083333333,1,49,1,0,2,4,1,2,1,1.5,4,0,20,0,6,FALSE,FALSE,FALSE,0.949240852,1,FALSE,0,0,ROBUST,ROBUST_2520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1492,-0.068114071,-0.009259259,0,0,0,0.027777778,2,59,0,0,3,2,4.5,2,1.5,1.5,4,1,2,1,2,FALSE,FALSE,TRUE,0.588796006,0,FALSE,0,0,CONTROL,CONTROL_2521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1496,-1.048956688,-0.045925926,-0.096666667,-0.11,0,0.027777778,2,56,1,1,2,1.5,1.5,1,1.5,1.5,4,1,25,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,0,ROBUST,ROBUST_2525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1499,0.234312403,-0.004814815,0.036666667,0.18,0.083333333,0.111111111,2,65,1,1,3,1,1.5,2.5,1.5,1.5,4,1,35,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,0,ROBUST,ROBUST_2528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1503,0.768326717,0.104444444,0,0.08,-0.066666667,-0.166666667,2,58,0,1,2,6.5,3.5,6.5,5,3.5,4,1,60,1,2,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,0,0,ROBUST,ROBUST_2532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1504,1.047594406,0.089074074,0.053333333,-0.005,-0.05,-0.222222222,2,46,1,1,2,2.5,2,1,1.5,3,4,1,40,0,6,FALSE,TRUE,FALSE,5.130401072,1,FALSE,0,0,ROBUST,ROBUST_2533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1509,0.138952704,0.037222222,-0.018333333,0.045,-0.066666667,0,1,52,1,1,3,5,4,2,2,4.5,4,1,5,0,7,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,0,0,CONTROL,CONTROL_2538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1510,0.140314986,0.011296296,0.007777778,-0.005,-0.4,0.361111111,1,45,1,1,2,4,4,3.5,5,3,4,1,25,0,4,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,0,ROBUST,ROBUST_2539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1512,0.75197934,0.022222222,0.08,0,-0.066666667,0,2,58,0,1,3,6.5,1,1,1,1.5,4,1,2,1,1,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,0,0,ROBUST,ROBUST_2541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1513,1.103447944,0.066666667,0.083333333,,-0.133333333,0,2,78,0,1,3,5,3,2.5,3,4,4,0,50,0,4,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,0,0,ROBUST,ROBUST_2542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1515,-0.48224762,-0.025555556,-0.04,-0.01,0.15,-0.083333333,2,66,1,1,3,7,4.5,2.5,4.5,4,4,1,10,1,2,FALSE,FALSE,TRUE,0.949240852,0,FALSE,0,0,ROBUST,ROBUST_2544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1519,-0.351468604,-0.027777778,-0.02,0,0,0.083333333,1,39,1,1,3,2,1.5,3,1,1,4,1,50,1,1,FALSE,FALSE,TRUE,0.300440129,0,FALSE,0,0,ROBUST,ROBUST_2548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1520,1.457641112,0.148148148,0.05,0.05,-0.366666667,-0.027777778,1,57,1,1,2,4.5,4.5,3,3.5,4,4,1,50,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,0,CONTROL,CONTROL_2549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1521,-0.637547701,-0.126666667,0.04,-0.08,0.133333333,0.166666667,1,29,1,1,2,4,4,5,5,3,3,1,10,1,1,FALSE,FALSE,TRUE,-0.780894411,0,FALSE,0,0,CONTROL,CONTROL_2550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1523,1.212430457,0.111481481,0.053333333,-0.01,-0.233333333,-0.111111111,2,56,1,0,1,6.5,3.5,4,6,2,3,1,15,1,2,FALSE,FALSE,FALSE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_2552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1525,0.205704493,0.041296296,-0.013333333,-0.015,0.083333333,-0.222222222,1,62,1,1,3,7,4,1,3,3,4,0,20,1,3,TRUE,FALSE,FALSE,1.525952607,0,FALSE,0,0,ROBUST,ROBUST_2554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1527,-0.999914557,-0.143333333,0.007407407,-0.38,0.05,0,2,61,0,1,1,1,3,1,5,4.5,3,0,40,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,0,0,CONTROL,CONTROL_2556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1528,-1.283269091,-0.074444444,-0.1,0.01,0.216666667,0.016666667,2,68,1,1,3,1,3.5,3,2.5,1.5,4,1,20,1,2,FALSE,FALSE,TRUE,-0.997168528,0,TRUE,0,0,ROBUST,ROBUST_2558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1531,0.414133549,0.022962963,0.033333333,0.03,-0.066666667,0.027777778,1,57,1,1,3,3,4.5,2.5,3,5.5,4,1,50,0,6,FALSE,FALSE,TRUE,0.949240852,1,FALSE,0,0,ROBUST,ROBUST_2561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1532,-0.599403822,-0.218148148,0.136666667,-0.31,0.4,-0.055555556,2,67,0,1,2,6,3,1,1,2.5,4,1,5,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,0,ROBUST,ROBUST_2562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1534,0.151213237,0.020555556,0,-0.005,-0.066666667,0,2,49,1,1,3,1.5,1,1,1,1,4,1,10,1,2,TRUE,FALSE,FALSE,1.525952607,0,FALSE,0,0,CONTROL,CONTROL_2565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1535,-0.401873017,-0.051296296,-0.003333333,0.085,0.266666667,-0.027777778,2,67,0,1,1,4.5,1,1,2.5,3,3,1,30,0,6,FALSE,FALSE,TRUE,-0.204182657,1,FALSE,0,0,ROBUST,ROBUST_2566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1536,-0.666155611,-0.093888889,0.003333333,-0.015,0.266666667,0,1,69,0,1,3,5,1.5,3.5,1.5,2,3,0,,0,7,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,0,0,ROBUST,ROBUST_2567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1537,-1.221966427,-0.106111111,-0.06,0.015,-0.166666667,0.5,2,60,1,1,3,3.5,1.5,1,2,4,4,0,50,0,7,FALSE,FALSE,TRUE,0.949240852,1,FALSE,0,0,ROBUST,ROBUST_2568,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1541,0.227500996,0.010925926,0.02,0.005,0,-0.027777778,1,68,1,1,3,4.5,3.5,1.5,1,2.5,4,1,20,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,0,CONTROL,CONTROL_2572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1542,-0.302426474,-0.136111111,0.095,-0.325,0.166666667,-0.083333333,2,68,0,1,2,4.5,2,4,1.5,1.5,4,1,15,0,7,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,0,0,CONTROL,CONTROL_2573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1543,-0.671604736,-0.022777778,-0.068518519,0.015,-0.166666667,0.25,2,62,1,1,3,2,4,4,5.5,3,4,1,10,1,4,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,0,0,CONTROL,CONTROL_2574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1546,-1.878586068,-0.102037037,-0.153333333,0.155,0.35,0.111111111,2,25,0,1,0,3.5,3.5,1,5,5,3,0,30,0,5,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,0,CONTROL,CONTROL_2577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1549,1.239676086,0.081851852,0.086666667,0.44,0.333333333,-0.138888889,2,34,0,1,0,5.5,3.5,1.5,5.5,2,2,0,50,0,4,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,0,ROBUST,ROBUST_2580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1550,-0.441379178,0,-0.06,0,0,0,2,31,0,1,2,6,3,2,3,3.5,3,1,40,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,0,ROBUST,ROBUST_2581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1552,-1.393613885,-0.189444444,0,0.015,0.333333333,0.25,2,45,0,1,0,4,4,4,4,4,4,1,,0,1,FALSE,FALSE,FALSE,-0.780894411,1,FALSE,0,0,ROBUST,ROBUST_2583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1553,1.411323544,0.235185185,-0.043333333,0.55,-0.1,-0.055555556,2,44,0,1,1,3.5,4,5,4,2.5,4,0,50,0,3,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,0,ROBUST,ROBUST_2584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
